"Network ID","Network Name","Native ID","Station ID","Station Name","History ID","Province","Longitude","Latitude","Elevation (m)","Record Start","Record End","Obs Freq","Variables"
"19","EC_raw","1126150","6626","Penticton Airport","8446","BC","-119.6022222","49.46305556","344.12","2012-05-30","2012-05-30","Daily","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8447","BC","-119.6022222","49.4625","344.12","2012-06-01","2012-06-02","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8448","BC","-119.6022222","49.46305556","344.12","2012-05-31","2012-05-31","Daily","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8449","BC","-119.6022222","49.4625","344.12","2012-06-02","2012-06-03","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8450","BC","-119.6022222","49.46305556","344.12","2012-06-01","2012-06-01","Daily","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8451","BC","-119.6022222","49.4625","344.12","2012-06-03","2012-06-04","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8452","BC","-119.6022222","49.46305556","344.12","2012-06-02","2012-06-02","Daily","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8453","BC","-119.6022222","49.4625","344.12","2012-06-04","2012-06-05","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8454","BC","-119.6022222","49.46305556","344.12","2012-06-03","2012-06-03","Daily","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8455","BC","-119.6022222","49.4625","344.12","2012-06-05","2012-06-06","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8456","BC","-119.6022222","49.46305556","344.12","2012-06-04","2012-06-04","Daily","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8457","BC","-119.6022222","49.4625","344.12","2012-06-06","2012-06-07","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8458","BC","-119.6022222","49.46305556","344.12","2012-06-05","2012-06-05","Daily","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8459","BC","-119.6022222","49.4625","344.12","2012-06-07","2012-06-08","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8460","BC","-119.6022222","49.46305556","344.12","2012-06-06","2012-06-06","Daily","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8461","BC","-119.6022222","49.4625","344.12","2012-06-08","2012-06-09","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8462","BC","-119.6022222","49.46305556","344.12","2012-06-07","2012-06-07","Daily","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8463","BC","-119.6022222","49.4625","344.12","2012-06-09","2012-06-10","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8464","BC","-119.6022222","49.46305556","344.12","2012-06-08","2012-06-08","Daily","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8465","BC","-119.6022222","49.4625","344.12","2012-06-10","2012-06-11","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8466","BC","-119.6022222","49.46305556","344.12","2012-06-09","2012-06-09","Daily","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8467","BC","-119.6022222","49.4625","344.12","2012-06-11","2012-06-12","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8468","BC","-119.6022222","49.46305556","344.12","2012-06-10","2012-06-10","Daily","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8469","BC","-119.6022222","49.4625","344.12","2012-06-12","2012-06-13","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8470","BC","-119.6022222","49.46305556","344.12","2012-06-11","2012-06-11","Daily","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8471","BC","-119.6022222","49.4625","344.12","2012-06-13","2012-06-14","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8472","BC","-119.6022222","49.46305556","344.12","2012-06-12","2012-06-12","Daily","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126150","6626","Penticton Airport","8473","BC","-119.6022222","49.4625","344.12","2012-06-14","2013-01-21","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106178","6627","Pitt Meadows","8312","BC","-122.6901667","49.20830556","5","2011-05-31","2023-01-23","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106178","6627","Pitt Meadows","8474","BC","-122.6900211","49.20832333","5","2010-01-02","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8313","BC","-123.2647222","49.33027778","35","2011-05-31","2012-09-13","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8475","BC","-123.2646667","49.33038889","35","2012-09-14","2023-01-23","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8477","BC","-123.2647222","49.33027778","35","2012-09-14","2012-09-14","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8479","BC","-123.2646667","49.33038889","35","2012-09-16","2012-09-17","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8481","BC","-123.2647222","49.33027778","35","2012-09-15","2012-09-15","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8514","BC","-123.2646667","49.33038889","35","2012-09-17","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8516","BC","-123.2647222","49.33027778","35","2012-09-16","2012-09-16","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8518","BC","-123.2646667","49.33038889","35","2012-09-18","2012-09-19","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8520","BC","-123.2647222","49.33027778","35","2012-09-17","2012-09-17","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8522","BC","-123.2646667","49.33038889","35","2012-09-19","2012-09-20","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8524","BC","-123.2647222","49.33027778","35","2012-09-18","2012-09-18","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8526","BC","-123.2646667","49.33038889","35","2012-09-20","2012-09-20","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8528","BC","-123.2647222","49.33027778","35","2010-01-02","2019-01-01","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8530","BC","-123.2646667","49.33038889","35","2012-09-21","2012-09-22","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8532","BC","-123.2647222","49.33027778","35","2012-09-20","2012-09-20","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8534","BC","-123.2646667","49.33038889","35","2012-09-22","2012-09-23","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8536","BC","-123.2647222","49.33027778","35","2012-09-21","2012-09-21","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8538","BC","-123.2646667","49.33038889","35","2012-09-23","2012-09-24","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8540","BC","-123.2647222","49.33027778","35","2012-09-22","2012-09-22","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8542","BC","-123.2646667","49.33038889","35","2012-09-24","2012-09-25","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8544","BC","-123.2647222","49.33027778","35","2012-09-23","2012-09-23","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8546","BC","-123.2646667","49.33038889","35","2012-09-25","2012-09-26","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8548","BC","-123.2647222","49.33027778","35","2012-09-24","2012-09-24","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1106200","6628","Point Atkinson","8550","BC","-123.2646667","49.33038889","35","2012-09-26","2018-08-30","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1036B06","6629","Port Alberni","8314","BC","-124.9263972","49.31669167","76.2","2010-01-02","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1026270","6630","Port Hardy Airport","8315","BC","-127.3661111","50.68027778","21.6","2011-05-31","2019-01-01","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1046332","6631","Port Mellon","8316","BC","-123.4833333","49.51666667","122.6","2010-01-02","2019-01-01","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1046332","6631","Port Mellon","13114","BC","-123.496247","49.526278","122.6","2013-08-27","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1046392","6632","Powell River","8317","BC","-124.4833333","49.83333333","125","2011-05-31","2011-12-14","Daily","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1046392","6632","Powell River","8372","BC","-124.4968056","49.83455556","125","2010-01-02","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1046391","6633","Powell River Airport","8318","BC","-124.5002778","49.83416944","129.511","2011-10-16","2014-02-06","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1096450","6634","Prince George Airport","8319","BC","-122.6775","53.88416667","691.3","2011-05-31","2013-01-21","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1066482","6635","Prince Rupert Airport","8320","BC","-130.4447222","54.28611111","35.4","2010-06-05","2024-02-08","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","112FN0M","6636","Princeton","8321","BC","-120.5119444","49.4675","700.4","2011-04-14","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1126510","6637","Princeton Airport","8322","BC","-120.5125","49.46777778","701.65","2011-10-16","2013-08-16","Hourly","Air Pressure Tendency|Cloud Cover Fraction|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1086558","6638","Puntzi Mountain","8323","BC","-124.1355556","52.11444444","909.8","2010-04-02","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1026562","6639","Qualicum Airport","8324","BC","-124.3938889","49.33722222","58.2","2010-01-02","2019-01-01","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1026562","6639","Qualicum Beach Airport","8398","BC","-124.3938889","49.33722222","58.2","2012-02-09","2012-02-28","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1026562","6639","Qualicum Airport","8400","BC","-124.3938889","49.33722222","58.2","2012-02-28","2024-02-08","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1026562","6639","Qualicum Beach Airport","8406","BC","-124.3938889","49.33722222","58.2","2012-04-03","2018-08-30","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
"19","EC_raw","1096625","6640","Quesnel Airport","8325","BC","-122.5102778","53.02611111","545","2011-05-31","2013-01-21","Hourly","Air Pressure Tendency|Dew Point Temperature (Point)|Mean Sea Level|Precipitation Amount|Relative Humidity (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)|Wind Direction (Mean)|Wind Gust (Max.)|Wind Speed (Point)"
